date, value,PE For month,Key,Avg P,Actual PE
10/16/14,1862.76,19.72,102014,1937.274348,18.96621135
10/17/14,1886.76,19.72,102014,1937.274348,19.21057406
10/20/14,1904.01,19.72,102014,1937.274348,19.38620975
10/21/14,1941.28,19.72,102014,1937.274348,19.76568467
10/22/14,1927.11,19.72,102014,1937.274348,19.62140885
10/23/14,1950.82,19.72,102014,1937.274348,19.86281884
10/24/14,1964.58,19.72,102014,1937.274348,20.00292013
10/27/14,1961.63,19.72,102014,1937.274348,19.97288388
10/28/14,1985.05,19.72,102014,1937.274348,20.21134115
10/29/14,1982.3,19.72,102014,1937.274348,20.18334126
10/30/14,1994.65,19.72,102014,1937.274348,20.30908623
10/31/14,2018.05,19.72,102014,1937.274348,20.54733987
11/3/14,2017.81,20.21,112014,2044.572105,19.94428009
11/4/14,2012.1,20.21,112014,2044.572105,19.88784175
11/5/14,2023.57,20.21,112014,2044.572105,20.00121263
11/6/14,2031.21,20.21,112014,2044.572105,20.07672732
11/7/14,2031.92,20.21,112014,2044.572105,20.08374505
11/10/14,2038.26,20.21,112014,2044.572105,20.14641038
11/11/14,2039.68,20.21,112014,2044.572105,20.16044584
11/12/14,2038.25,20.21,112014,2044.572105,20.14631154
11/13/14,2039.33,20.21,112014,2044.572105,20.15698639
11/14/14,2039.82,20.21,112014,2044.572105,20.16182961
11/17/14,2041.32,20.21,112014,2044.572105,20.1766558
11/18/14,2051.8,20.21,112014,2044.572105,20.28024139
11/19/14,2048.72,20.21,112014,2044.572105,20.2497983
11/20/14,2052.75,20.21,112014,2044.572105,20.28963131
11/21/14,2063.5,20.21,112014,2044.572105,20.39588562
11/24/14,2069.41,20.21,112014,2044.572105,20.45430078
11/25/14,2067.03,20.21,112014,2044.572105,20.43077657
11/26/14,2072.83,20.21,112014,2044.572105,20.48810448
11/28/14,2067.56,20.21,112014,2044.572105,20.43601515
12/1/14,2053.44,20.12,122014,2054.266364,20.11600474
12/2/14,2066.55,20.12,122014,2054.266364,20.24443353
12/3/14,2074.33,20.12,122014,2054.266364,20.32064833
12/4/14,2071.92,20.12,122014,2054.266364,20.29703938
12/5/14,2075.37,20.12,122014,2054.266364,20.33083643
12/8/14,2060.31,20.12,122014,2054.266364,20.18330495
12/9/14,2059.82,20.12,122014,2054.266364,20.17850479
12/10/14,2026.14,20.12,122014,2054.266364,19.8485672
12/11/14,2035.33,20.12,122014,2054.266364,19.93859471
12/12/14,2002.33,20.12,122014,2054.266364,19.61531857
12/15/14,1989.63,20.12,122014,2054.266364,19.49090624
12/16/14,1972.74,20.12,122014,2054.266364,19.32544763
12/17/14,2012.89,20.12,122014,2054.266364,19.71876694
12/18/14,2061.23,20.12,122014,2054.266364,20.1923175
12/19/14,2070.65,20.12,122014,2054.266364,20.28459814
12/22/14,2078.54,20.12,122014,2054.266364,20.36189053
12/23/14,2082.17,20.12,122014,2054.266364,20.3974509
12/24/14,2081.88,20.12,122014,2054.266364,20.39460999
12/26/14,2088.77,20.12,122014,2054.266364,20.46210613
12/29/14,2090.57,20.12,122014,2054.266364,20.47973938
12/30/14,2080.35,20.12,122014,2054.266364,20.37962174
12/31/14,2058.9,20.12,122014,2054.266364,20.16949224
1/2/15,2058.2,20.1,12015,2028.1785,20.39823454
1/5/15,2020.58,20.1,12015,2028.1785,20.02539343
1/6/15,2002.61,20.1,12015,2028.1785,19.84729787
1/7/15,2025.9,20.1,12015,2028.1785,20.07811843
1/8/15,2062.14,20.1,12015,2028.1785,20.43728276
1/9/15,2044.81,20.1,12015,2028.1785,20.26553006
1/12/15,2028.26,20.1,12015,2028.1785,20.10150772
1/13/15,2023.03,20.1,12015,2028.1785,20.04967468
1/14/15,2011.27,20.1,12015,2028.1785,19.93312467
1/15/15,1992.67,20.1,12015,2028.1785,19.74878536
1/16/15,2019.42,20.1,12015,2028.1785,20.013897
1/20/15,2022.55,20.1,12015,2028.1785,20.04491754
1/21/15,2032.12,20.1,12015,2028.1785,20.13976308
1/22/15,2063.15,20.1,12015,2028.1785,20.44729259
1/23/15,2051.82,20.1,12015,2028.1785,20.33500418
1/26/15,2057.09,20.1,12015,2028.1785,20.38723365
1/27/15,2029.55,20.1,12015,2028.1785,20.11429255
1/28/15,2002.16,20.1,12015,2028.1785,19.84283805
1/29/15,2021.25,20.1,12015,2028.1785,20.03203361
1/30/15,1994.99,20.1,12015,2028.1785,19.77177822
2/2/15,2020.85,21.2,22015,2082.195789,20.57928636
2/3/15,2050.03,21.2,22015,2082.195789,20.87644031
2/4/15,2041.51,21.2,22015,2082.195789,20.78967706
2/5/15,2062.52,21.2,22015,2082.195789,21.00363198
2/6/15,2055.47,21.2,22015,2082.195789,20.93183845
2/9/15,2046.74,21.2,22015,2082.195789,20.84293666
2/10/15,2068.59,21.2,22015,2082.195789,21.06544571
2/11/15,2068.53,21.2,22015,2082.195789,21.0648347
2/12/15,2088.48,21.2,22015,2082.195789,21.26799513
2/13/15,2096.99,21.2,22015,2082.195789,21.35465655
2/17/15,2100.34,21.2,22015,2082.195789,21.38877121
2/18/15,2099.68,21.2,22015,2082.195789,21.38205012
2/19/15,2097.45,21.2,22015,2082.195789,21.35934095
2/20/15,2110.3,21.2,22015,2082.195789,21.49019868
2/23/15,2109.66,21.2,22015,2082.195789,21.48368125
2/24/15,2115.48,21.2,22015,2082.195789,21.54294911
2/25/15,2113.86,21.2,22015,2082.195789,21.52645187
2/26/15,2110.74,21.2,22015,2082.195789,21.49467941
2/27/15,2104.5,21.2,22015,2082.195789,21.43113449
3/2/15,2117.39,20.84,32015,2079.990455,21.20983009
3/3/15,2107.78,20.84,32015,2079.990455,21.11356702
3/4/15,2098.53,20.84,32015,2079.990455,21.02091005
3/5/15,2101.04,20.84,32015,2079.990455,21.04605265
3/6/15,2071.26,20.84,32015,2079.990455,20.74774731
3/9/15,2079.43,20.84,32015,2079.990455,20.82958594
3/10/15,2044.16,20.84,32015,2079.990455,20.47628745
3/11/15,2040.24,20.84,32015,2079.990455,20.43702093
3/12/15,2065.95,20.84,32015,2079.990455,20.6945572
3/13/15,2053.4,20.84,32015,2079.990455,20.56884424
3/16/15,2081.19,20.84,32015,2079.990455,20.84721581
3/17/15,2074.28,20.84,32015,2079.990455,20.77799855
3/18/15,2099.5,20.84,32015,2079.990455,21.03062651
3/19/15,2089.27,20.84,32015,2079.990455,20.92815292
3/20/15,2108.1,20.84,32015,2079.990455,21.11677245
3/23/15,2104.42,20.84,32015,2079.990455,21.07991
3/24/15,2091.5,20.84,32015,2079.990455,20.95049076
3/25/15,2061.05,20.84,32015,2079.990455,20.64547405
3/26/15,2056.15,20.84,32015,2079.990455,20.5963909
3/27/15,2061.02,20.84,32015,2079.990455,20.64517354
3/30/15,2086.24,20.84,32015,2079.990455,20.8978015
3/31/15,2067.89,20.84,32015,2079.990455,20.71399012
4/1/15,2059.69,21.97,42015,2094.862857,21.6046621
4/2/15,2066.96,21.97,42015,2094.862857,21.68091916
4/6/15,2080.62,21.97,42015,2094.862857,21.8242027
4/7/15,2076.33,21.97,42015,2094.862857,21.7792037
4/8/15,2081.9,21.97,42015,2094.862857,21.83762898
4/9/15,2091.18,21.97,42015,2094.862857,21.93496949
4/10/15,2102.06,21.97,42015,2094.862857,22.04909284
4/13/15,2092.43,21.97,42015,2094.862857,21.94808108
4/14/15,2095.84,21.97,42015,2094.862857,21.98384952
4/15/15,2106.63,21.97,42015,2094.862857,22.09702884
4/16/15,2104.99,21.97,42015,2094.862857,22.07982642
4/17/15,2081.18,21.97,42015,2094.862857,21.8300767
4/20/15,2100.4,21.97,42015,2094.862857,22.03168063
4/21/15,2097.29,21.97,42015,2094.862857,21.99905898
4/22/15,2107.96,21.97,42015,2094.862857,22.11097958
4/23/15,2112.93,21.97,42015,2094.862857,22.16311129
4/24/15,2117.69,21.97,42015,2094.862857,22.21304026
4/27/15,2108.92,21.97,42015,2094.862857,22.12104929
4/28/15,2114.76,21.97,42015,2094.862857,22.18230667
4/29/15,2106.85,21.97,42015,2094.862857,22.09933648
4/30/15,2085.51,21.97,42015,2094.862857,21.87549528
5/1/15,2108.29,22.2,52015,2111.9435,22.16568861
5/4/15,2114.49,22.2,52015,2111.9435,22.23087285
5/5/15,2089.46,22.2,52015,2111.9435,21.96771779
5/6/15,2080.15,22.2,52015,2111.9435,21.8698363
5/7/15,2088,22.2,52015,2111.9435,21.95236795
5/8/15,2116.1,22.2,52015,2111.9435,22.24779972
5/11/15,2105.33,22.2,52015,2111.9435,22.1345684
5/12/15,2099.12,22.2,52015,2111.9435,22.06927903
5/13/15,2098.48,22.2,52015,2111.9435,22.06255033
5/14/15,2121.1,22.2,52015,2111.9435,22.30036765
5/15/15,2122.73,22.2,52015,2111.9435,22.3175048
5/18/15,2129.2,22.2,52015,2111.9435,22.3855277
5/19/15,2127.83,22.2,52015,2111.9435,22.37112409
5/20/15,2125.85,22.2,52015,2111.9435,22.35030719
5/21/15,2130.82,22.2,52015,2111.9435,22.40255971
5/22/15,2126.06,22.2,52015,2111.9435,22.35251504
5/26/15,2104.2,22.2,52015,2111.9435,22.12268805
5/27/15,2123.48,22.2,52015,2111.9435,22.32538999
5/28/15,2120.79,22.2,52015,2111.9435,22.29710844
5/29/15,2107.39,22.2,52015,2111.9435,22.15622639
6/1/15,2111.73,21.74,62015,2099.283636,21.86637864
6/2/15,2109.6,21.74,62015,2099.283636,21.84432309
6/3/15,2114.07,21.74,62015,2099.283636,21.8906087
6/4/15,2095.84,21.74,62015,2099.283636,21.7018421
6/5/15,2092.83,21.74,62015,2099.283636,21.67067438
6/8/15,2079.28,21.74,62015,2099.283636,21.53036789
6/9/15,2080.15,21.74,62015,2099.283636,21.5393765
6/10/15,2105.2,21.74,62015,2099.283636,21.79876231
6/11/15,2108.86,21.74,62015,2099.283636,21.83666059
6/12/15,2094.11,21.74,62015,2099.283636,21.68392843
6/15/15,2084.43,21.74,62015,2099.283636,21.58369471
6/16/15,2096.29,21.74,62015,2099.283636,21.70650173
6/17/15,2100.44,21.74,62015,2099.283636,21.74947382
6/18/15,2121.24,21.74,62015,2099.283636,21.96485206
6/19/15,2109.99,21.74,62015,2099.283636,21.84836143
6/22/15,2122.85,21.74,62015,2099.283636,21.98152316
6/23/15,2124.2,21.74,62015,2099.283636,21.99550204
6/24/15,2108.58,21.74,62015,2099.283636,21.83376127
6/25/15,2102.31,21.74,62015,2099.283636,21.76883716
6/26/15,2101.49,21.74,62015,2099.283636,21.76034628
6/29/15,2057.64,21.74,62015,2099.283636,21.30629169
6/30/15,2063.11,21.74,62015,2099.283636,21.36293203
7/1/15,2077.42,23.21,72015,2094.143636,23.02048064
7/2/15,2076.78,23.21,72015,2094.143636,23.01338862
7/6/15,2068.76,23.21,72015,2094.143636,22.92451672
7/7/15,2081.34,23.21,72015,2094.143636,23.06391927
7/8/15,2046.68,23.21,72015,2094.143636,22.67984197
7/9/15,2051.31,23.21,72015,2094.143636,22.73114832
7/10/15,2076.62,23.21,72015,2094.143636,23.01161561
7/13/15,2099.6,23.21,72015,2094.143636,23.26626351
7/14/15,2108.95,23.21,72015,2094.143636,23.36987352
7/15/15,2107.4,23.21,72015,2094.143636,23.35269753
7/16/15,2124.29,23.21,72015,2094.143636,23.53986041
7/17/15,2126.64,23.21,72015,2094.143636,23.56590143
7/20/15,2128.28,23.21,72015,2094.143636,23.58407473
7/21/15,2119.21,23.21,72015,2094.143636,23.48356749
7/22/15,2114.15,23.21,72015,2094.143636,23.42749619
7/23/15,2102.15,23.21,72015,2094.143636,23.29452079
7/24/15,2079.65,23.21,72015,2094.143636,23.0451919
7/27/15,2067.64,23.21,72015,2094.143636,22.91210568
7/28/15,2093.25,23.21,72015,2094.143636,23.19589736
7/29/15,2108.57,23.21,72015,2094.143636,23.36566263
7/30/15,2108.63,23.21,72015,2094.143636,23.36632751
7/31/15,2103.84,23.21,72015,2094.143636,23.31324816
8/3/15,2098.04,21.75,82015,2039.86619,22.37397882
8/4/15,2093.32,21.75,82015,2039.86619,22.32364366
8/5/15,2099.84,21.75,82015,2039.86619,22.39317443
8/6/15,2083.56,21.75,82015,2039.86619,22.21956079
8/7/15,2077.57,21.75,82015,2039.86619,22.15568206
8/10/15,2104.18,21.75,82015,2039.86619,22.43945719
8/11/15,2084.07,21.75,82015,2039.86619,22.22499954
8/12/15,2086.05,21.75,82015,2039.86619,22.24611472
8/13/15,2083.39,21.75,82015,2039.86619,22.21774787
8/14/15,2091.54,21.75,82015,2039.86619,22.30466133
8/17/15,2102.44,21.75,82015,2039.86619,22.42090143
8/18/15,2096.92,21.75,82015,2039.86619,22.36203488
8/19/15,2079.61,21.75,82015,2039.86619,22.17743708
8/20/15,2035.73,21.75,82015,2039.86619,21.70949072
8/21/15,1970.89,21.75,82015,2039.86619,21.01802212
8/24/15,1893.21,21.75,82015,2039.86619,20.18962481
8/25/15,1867.61,21.75,82015,2039.86619,19.91662055
8/26/15,1940.51,21.75,82015,2039.86619,20.69404284
8/27/15,1987.66,21.75,82015,2039.86619,21.19686123
8/28/15,1988.87,21.75,82015,2039.86619,21.20976495
8/31/15,1972.18,21.75,82015,2039.86619,21.03177897
9/1/15,1913.85,21.18,92015,1944.402381,20.84562395
9/2/15,1948.86,21.18,92015,1944.402381,21.22695232
9/3/15,1951.13,21.18,92015,1944.402381,21.25167712
9/4/15,1921.22,21.18,92015,1944.402381,20.92589787
9/8/15,1969.41,21.18,92015,1944.402381,21.45078259
9/9/15,1942.04,21.18,92015,1944.402381,21.15266898
9/10/15,1952.29,21.18,92015,1944.402381,21.26431182
9/11/15,1961.05,21.18,92015,1944.402381,21.3597256
9/14/15,1953.03,21.18,92015,1944.402381,21.27237189
9/15/15,1978.09,21.18,92015,1944.402381,21.54532501
9/16/15,1995.31,21.18,92015,1944.402381,21.73288498
9/17/15,1990.2,21.18,92015,1944.402381,21.67722694
9/18/15,1958.03,21.18,92015,1944.402381,21.32683181
9/21/15,1966.97,21.18,92015,1944.402381,21.42420615
9/22/15,1942.74,21.18,92015,1944.402381,21.16029337
9/23/15,1938.76,21.18,92015,1944.402381,21.11694328
9/24/15,1932.24,21.18,92015,1944.402381,21.04592754
9/25/15,1931.34,21.18,92015,1944.402381,21.03612475
9/28/15,1881.77,21.18,92015,1944.402381,20.4962091
9/29/15,1884.09,21.18,92015,1944.402381,20.5214785
9/30/15,1920.03,21.18,92015,1944.402381,20.91293641
10/1/15,1923.82,24.03,102015,2024.812727,22.83191719
10/2/15,1951.36,24.03,102015,2024.812727,23.15876221
10/5/15,1987.05,24.03,102015,2024.812727,23.58233153
10/6/15,1979.92,24.03,102015,2024.812727,23.49771261
10/7/15,1995.83,24.03,102015,2024.812727,23.68653267
10/8/15,2013.43,24.03,102015,2024.812727,23.89540967
10/9/15,2014.89,24.03,102015,2024.812727,23.91273696
10/12/15,2017.46,24.03,102015,2024.812727,23.94323775
10/13/15,2003.69,24.03,102015,2024.812727,23.77981524
10/14/15,1994.24,24.03,102015,2024.812727,23.66766253
10/15/15,2023.86,24.03,102015,2024.812727,24.01919302
10/16/15,2033.11,24.03,102015,2024.812727,24.12897213
10/19/15,2033.66,24.03,102015,2024.812727,24.13549953
10/20/15,2030.77,24.03,102015,2024.812727,24.10120098
10/21/15,2018.94,24.03,102015,2024.812727,23.96080241
10/22/15,2052.51,24.03,102015,2024.812727,24.35921154
10/23/15,2075.15,24.03,102015,2024.812727,24.62790331
10/26/15,2071.18,24.03,102015,2024.812727,24.58078731
10/27/15,2065.89,24.03,102015,2024.812727,24.51800553
10/28/15,2090.35,24.03,102015,2024.812727,24.80829708
10/29/15,2089.41,24.03,102015,2024.812727,24.79714115
10/30/15,2079.36,24.03,102015,2024.812727,24.67786764
11/2/15,2104.05,24.04,112015,2080.6165,24.31338622
11/3/15,2109.79,24.04,112015,2080.6165,24.37971488
11/4/15,2102.31,24.04,112015,2080.6165,24.29327961
11/5/15,2099.93,24.04,112015,2080.6165,24.26577748
11/6/15,2099.2,24.04,112015,2080.6165,24.25734196
11/9/15,2078.58,24.04,112015,2080.6165,24.01906719
11/10/15,2081.72,24.04,112015,2080.6165,24.05535151
11/11/15,2075,24.04,112015,2080.6165,23.97769844
11/12/15,2045.97,24.04,112015,2080.6165,23.64224177
11/13/15,2023.04,24.04,112015,2080.6165,23.37727376
11/16/15,2053.19,24.04,112015,2080.6165,23.7256726
11/17/15,2050.44,24.04,112015,2080.6165,23.69389493
11/18/15,2083.58,24.04,112015,2080.6165,24.07684478
11/19/15,2081.24,24.04,112015,2080.6165,24.04980487
11/20/15,2089.17,24.04,112015,2080.6165,24.14144012
11/23/15,2086.59,24.04,112015,2080.6165,24.11162688
11/24/15,2089.14,24.04,112015,2080.6165,24.14109345
11/25/15,2088.87,24.04,112015,2080.6165,24.13797346
11/27/15,2090.11,24.04,112015,2080.6165,24.1523023
11/30/15,2080.41,24.04,112015,2080.6165,24.04021379
12/1/15,2102.63,23.62,122015,2054.079545,24.17951333
12/2/15,2079.51,23.62,122015,2054.079545,23.91364138
12/3/15,2049.62,23.62,122015,2054.079545,23.56991678
12/4/15,2091.69,23.62,122015,2054.079545,24.05370714
12/7/15,2077.07,23.62,122015,2054.079545,23.88558223
12/8/15,2063.59,23.62,122015,2054.079545,23.73056692
12/9/15,2047.62,23.62,122015,2054.079545,23.54691748
12/10/15,2052.23,23.62,122015,2054.079545,23.59993087
12/11/15,2012.37,23.62,122015,2054.079545,23.14155474
12/14/15,2021.94,23.62,122015,2054.079545,23.25160641
12/15/15,2043.41,23.62,122015,2054.079545,23.49850394
12/16/15,2073.07,23.62,122015,2054.079545,23.83958362
12/17/15,2041.89,23.62,122015,2054.079545,23.48102447
12/18/15,2005.55,23.62,122015,2054.079545,23.06312711
12/21/15,2021.15,23.62,122015,2054.079545,23.24252169
12/22/15,2038.97,23.62,122015,2054.079545,23.44744549
12/23/15,2064.29,23.62,122015,2054.079545,23.73861667
12/24/15,2060.99,23.62,122015,2054.079545,23.70066782
12/28/15,2056.5,23.62,122015,2054.079545,23.64903439
12/29/15,2078.36,23.62,122015,2054.079545,23.90041678
12/30/15,2063.36,23.62,122015,2054.079545,23.727922
12/31/15,2043.94,23.62,122015,2054.079545,23.50459876
1/4/16,2012.66,22.45,12016,1918.597895,23.54655332
1/5/16,2016.71,22.45,12016,1918.597895,23.59393516
1/6/16,1990.26,22.45,12016,1918.597895,23.28449078
1/7/16,1943.09,22.45,12016,1918.597895,22.73263854
1/8/16,1922.03,22.45,12016,1918.597895,22.48625296
1/11/16,1923.67,22.45,12016,1918.597895,22.50543968
1/12/16,1938.68,22.45,12016,1918.597895,22.68104498
1/13/16,1890.28,22.45,12016,1918.597895,22.1148027
1/14/16,1921.84,22.45,12016,1918.597895,22.4840301
1/15/16,1880.33,22.45,12016,1918.597895,21.99839546
1/19/16,1881.33,22.45,12016,1918.597895,22.01009468
1/20/16,1859.33,22.45,12016,1918.597895,21.75271183
1/21/16,1868.99,22.45,12016,1918.597895,21.8657263
1/22/16,1906.9,22.45,12016,1918.597895,22.30924375
1/25/16,1877.08,22.45,12016,1918.597895,21.96037299
1/26/16,1903.63,22.45,12016,1918.597895,22.2709873
1/27/16,1882.95,22.45,12016,1918.597895,22.02904742
1/28/16,1893.36,22.45,12016,1918.597895,22.1508363
1/29/16,1940.24,22.45,12016,1918.597895,22.69929576
2/1/16,1939.38,22.35,22016,1904.4185,22.76376589
2/2/16,1903.03,22.35,22016,1904.4185,22.33710227
2/3/16,1912.53,22.35,22016,1904.4185,22.44860996
2/4/16,1915.45,22.35,22016,1904.4185,22.4828839
2/5/16,1880.05,22.35,22016,1904.4185,22.06737105
2/8/16,1853.44,22.35,22016,1904.4185,21.75503215
2/9/16,1852.21,22.35,22016,1904.4185,21.74059484
2/10/16,1851.86,22.35,22016,1904.4185,21.73648666
2/11/16,1829.08,22.35,22016,1904.4185,21.46910297
2/12/16,1864.78,22.35,22016,1904.4185,21.88813711
2/16/16,1895.58,22.35,22016,1904.4185,22.24965677
2/17/16,1926.82,22.35,22016,1904.4185,22.61634099
2/18/16,1917.83,22.35,22016,1904.4185,22.51081951
2/19/16,1917.78,22.35,22016,1904.4185,22.51023263
2/22/16,1945.5,22.35,22016,1904.4185,22.83560032
2/23/16,1921.27,22.35,22016,1904.4185,22.55119703
2/24/16,1929.8,22.35,22016,1904.4185,22.65131919
2/25/16,1951.7,22.35,22016,1904.4185,22.90837375
2/26/16,1948.05,22.35,22016,1904.4185,22.86553133
2/29/16,1932.23,22.35,22016,1904.4185,22.67984169
3/1/16,1978.35,23.83,32016,2021.954091,23.31472857
3/2/16,1986.45,23.83,32016,2021.954091,23.41018655
3/3/16,1993.4,23.83,32016,2021.954091,23.49209186
3/4/16,1999.99,23.83,32016,2021.954091,23.56975459
3/7/16,2001.76,23.83,32016,2021.954091,23.59061393
3/8/16,1979.26,23.83,32016,2021.954091,23.32545286
3/9/16,1989.26,23.83,32016,2021.954091,23.44330222
3/10/16,1989.57,23.83,32016,2021.954091,23.44695555
3/11/16,2022.19,23.83,32016,2021.954091,23.83138017
3/14/16,2019.64,23.83,32016,2021.954091,23.80132859
3/15/16,2015.93,23.83,32016,2021.954091,23.75760647
3/16/16,2027.22,23.83,32016,2021.954091,23.8906584
3/17/16,2040.59,23.83,32016,2021.954091,24.048223
3/18/16,2049.58,23.83,32016,2021.954091,24.15416958
3/21/16,2051.6,23.83,32016,2021.954091,24.17797515
3/22/16,2049.8,23.83,32016,2021.954091,24.15676226
3/23/16,2036.71,23.83,32016,2021.954091,24.00249745
3/24/16,2035.94,23.83,32016,2021.954091,23.99342305
3/28/16,2037.05,23.83,32016,2021.954091,24.00650433
3/29/16,2055.01,23.83,32016,2021.954091,24.21816178
3/30/16,2063.95,23.83,32016,2021.954091,24.32351911
3/31/16,2059.74,23.83,32016,2021.954091,24.27390453
4/1/16,2072.78,23.76,42016,2075.535238,23.72935781
4/4/16,2066.13,23.76,42016,2075.535238,23.65322805
4/5/16,2045.17,23.76,42016,2075.535238,23.41327623
4/6/16,2066.66,23.76,42016,2075.535238,23.65929554
4/7/16,2041.91,23.76,42016,2075.535238,23.37595548
4/8/16,2047.6,23.76,42016,2075.535238,23.44109507
4/11/16,2041.99,23.76,42016,2075.535238,23.37687132
4/12/16,2061.72,23.76,42016,2075.535238,23.60274201
4/13/16,2082.42,23.76,42016,2075.535238,23.83971733
4/14/16,2082.78,23.76,42016,2075.535238,23.84383864
4/15/16,2080.73,23.76,42016,2075.535238,23.82037007
4/18/16,2094.34,23.76,42016,2075.535238,23.97617848
4/19/16,2100.8,23.76,42016,2075.535238,24.0501331
4/20/16,2102.4,23.76,42016,2075.535238,24.06845003
4/21/16,2091.48,23.76,42016,2075.535238,23.94343696
4/22/16,2091.58,23.76,42016,2075.535238,23.94458177
4/25/16,2087.79,23.76,42016,2075.535238,23.90119353
4/26/16,2091.7,23.76,42016,2075.535238,23.94595554
4/27/16,2095.15,23.76,42016,2075.535238,23.98545143
4/28/16,2075.81,23.76,42016,2075.535238,23.7640455
4/29/16,2065.3,23.76,42016,2075.535238,23.64372614
5/2/16,2081.43,24.13,52016,2065.550952,24.31066393
5/3/16,2063.37,24.13,52016,2065.550952,24.09972694
5/4/16,2051.12,24.13,52016,2065.550952,23.95664952
5/5/16,2050.63,24.13,52016,2065.550952,23.95092642
5/6/16,2057.14,24.13,52016,2065.550952,24.02696185
5/9/16,2058.69,24.13,52016,2065.550952,24.04506552
5/10/16,2084.39,24.13,52016,2065.550952,24.34523611
5/11/16,2064.46,24.13,52016,2065.550952,24.11245791
5/12/16,2064.11,24.13,52016,2065.550952,24.10836998
5/13/16,2046.61,24.13,52016,2065.550952,23.90397367
5/16/16,2066.66,24.13,52016,2065.550952,24.13815344
5/17/16,2047.21,24.13,52016,2065.550952,23.91098154
5/18/16,2047.63,24.13,52016,2065.550952,23.91588705
5/19/16,2040.04,24.13,52016,2065.550952,23.82723745
5/20/16,2052.32,24.13,52016,2065.550952,23.97066526
5/23/16,2048.04,24.13,52016,2065.550952,23.92067577
5/24/16,2076.06,24.13,52016,2065.550952,24.24794346
5/25/16,2090.54,24.13,52016,2065.550952,24.41706681
5/26/16,2090.1,24.13,52016,2065.550952,24.4119277
5/27/16,2099.06,24.13,52016,2065.550952,24.51657862
5/31/16,2096.96,24.13,52016,2065.550952,24.49205106
6/1/16,2099.33,24.15,62016,2083.891364,24.32589452
6/2/16,2105.26,24.15,62016,2083.891364,24.39460814
6/3/16,2099.13,24.15,62016,2083.891364,24.32357703
6/6/16,2109.41,24.15,62016,2083.891364,24.44269608
6/7/16,2112.13,24.15,62016,2083.891364,24.47421396
6/8/16,2119.12,24.15,62016,2083.891364,24.55521028
6/9/16,2115.48,24.15,62016,2083.891364,24.51303194
6/10/16,2096.07,24.15,62016,2083.891364,24.28811942
6/13/16,2079.06,24.15,62016,2083.891364,24.09101679
6/14/16,2075.32,24.15,62016,2083.891364,24.0476797
6/15/16,2071.5,24.15,62016,2083.891364,24.00341562
6/16/16,2077.99,24.15,62016,2083.891364,24.07861821
6/17/16,2071.22,24.15,62016,2083.891364,24.00017113
6/20/16,2083.25,24.15,62016,2083.891364,24.13956823
6/21/16,2088.9,24.15,62016,2083.891364,24.20503735
6/22/16,2085.45,24.15,62016,2083.891364,24.16506063
6/23/16,2113.32,24.15,62016,2083.891364,24.48800304
6/24/16,2037.41,24.15,62016,2083.891364,23.60839923
6/27/16,2000.54,24.15,62016,2083.891364,23.18116972
6/28/16,2036.09,24.15,62016,2083.891364,23.59310379
6/29/16,2070.77,24.15,62016,2083.891364,23.99495677
6/30/16,2098.86,24.15,62016,2083.891364,24.32044842
7/1/16,2102.95,24.4,72016,2148.902,23.87607881
7/5/16,2088.55,24.4,72016,2148.902,23.7125868
7/6/16,2099.73,24.4,72016,2148.902,23.83952018
7/7/16,2097.9,24.4,72016,2148.902,23.81874307
7/8/16,2129.9,24.4,72016,2148.902,24.18205866
7/11/16,2137.16,24.4,72016,2148.902,24.26448589
7/12/16,2152.14,24.4,72016,2148.902,24.434563
7/13/16,2152.43,24.4,72016,2148.902,24.43785554
7/14/16,2163.75,24.4,72016,2148.902,24.56637843
7/15/16,2161.74,24.4,72016,2148.902,24.54355767
7/18/16,2166.89,24.4,72016,2148.902,24.60202878
7/19/16,2163.78,24.4,72016,2148.902,24.56671904
7/20/16,2173.02,24.4,72016,2148.902,24.67162642
7/21/16,2165.17,24.4,72016,2148.902,24.58250056
7/22/16,2175.03,24.4,72016,2148.902,24.69444718
7/25/16,2168.48,24.4,72016,2148.902,24.62008102
7/26/16,2169.18,24.4,72016,2148.902,24.62802855
7/27/16,2166.58,24.4,72016,2148.902,24.59850916
7/28/16,2170.06,24.4,72016,2148.902,24.63801973
7/29/16,2173.6,24.4,72016,2148.902,24.67821151
8/1/16,2170.84,24.37,82016,2177.482174,24.29376775
8/2/16,2157.03,24.37,82016,2177.482174,24.13922069
8/3/16,2163.79,24.37,82016,2177.482174,24.21487153
8/4/16,2164.25,24.37,82016,2177.482174,24.22001937
8/5/16,2182.87,24.37,82016,2177.482174,24.42839491
8/8/16,2180.89,24.37,82016,2177.482174,24.40623682
8/9/16,2181.74,24.37,82016,2177.482174,24.41574913
8/10/16,2175.49,24.37,82016,2177.482174,24.34580568
8/11/16,2185.79,24.37,82016,2177.482174,24.46107249
8/12/16,2184.05,24.37,82016,2177.482174,24.44160023
8/15/16,2190.15,24.37,82016,2177.482174,24.50986504
8/16/16,2178.15,24.37,82016,2177.482174,24.37557361
8/17/16,2182.22,24.37,82016,2177.482174,24.42112079
8/18/16,2187.02,24.37,82016,2177.482174,24.47483736
8/19/16,2183.87,24.37,82016,2177.482174,24.43958586
8/22/16,2182.64,24.37,82016,2177.482174,24.42582099
